hotel_name,longitude_latitude
Maroon Hotel Pera,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.03382,28.97637&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=R5syVk58VslrAApAgkHkj9hBG2w="");"
Barcelo Istanbul,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.041008,28.983708&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=gDEm1ZMr0S5QjOryUSmggW5L5OE="");"
Bebek Hotel By The Stay Collection Adults only,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.077902,29.044175&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=0HIig0DqiYdOMjMIHjKpbr4Jw6Q="");"
Medproper Suites,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.058033,28.819684&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=5UTf-qWGm_0RvjIwotL7AQFhJNg="");"
Alrazi Hotel,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C40.99153,28.7955&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=_03p7lARKgzk7uU4zpWGUiod52g="");"
Holiday Inn Istanbul - Tuzla Bay,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C40.85631,29.279816&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=WfKbPNgSfqa4kfTnIYYG-51Nefs="");"
Viva La Vita Butik Otel,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C38.43693,27.14184&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=iK53BGn2SCe0Jc-G_xfzCVQBJp0="");"
Ada Home Istanbul,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.039503,28.982378&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=3B5sBAgdUbPt3DAPVCRdvWLcn_c="");"
Riverland Suites & Apart Hotel,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.005,28.971444&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=-LXof0PEZMAvkjJ7i8A_04qju_Y="");"
Anemon Hotel Galata - Special Class,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.02583,28.97403&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=SXxn_4_TJ3IyZ3XqK93LeLQHuxQ="");"
Hotel Club Phellos,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C36.199402,29.644123&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=I3APdJeFplfr5ZuajQ2jv_Zh6dU="");"
Novotel Istanbul Bosphorus,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.024529,28.980084&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=JWw9rDJ-T9HcLhqJts908JJpy1o="");"
Porto Bello Hotel Resort & Spa,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C36.851581,30.622285&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=wWUtWIkCQWgsNF2ptFe3OpqgD78="");"
Ephesus Palace,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C37.94597,27.37621&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=yndwP1AirvE_ruC7q9sprvys_lw="");"
Ramada by Wyndham Istanbul Asia,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.02184,29.045089&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=TFRVudENpqetIh1IM_d8SQN7Hy4="");"
Hotel Suadiye,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C40.956768,29.080507&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=isVCWo_E7uaF2fbMAAqPbO8JeZA="");"
Kayi Hotel,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C36.63017,29.11976&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=DPt_uuS1bBz0h2ZGgR080Z5g4SI="");"
Istanbul Gonen Hotel,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.011078,28.817385&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=slzi16VyNdlnaYmN1o8pxuD-N-o="");"
Rixos Downtown Antalya,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C36.887178,30.674502&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=_eFbhSTqu3lG-sue7p4KS1-NrLY="");"
Radisson Blu Hotel Istanbul Pera,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.030388,28.971719&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=tkc1RfbN7O5sXcXAGyHqGC-bxyk="");"
The Green Park Bostancı,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C40.965679,29.110571&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=CY6C42j2b2kye2idgeRyzK62KPw="");"
Park By Clover,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.047392,28.986084&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=3ZDvepM5jL5pkVYfTocsDpjgEJI="");"
Lukka Exclusive Hotel - Adult Only,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C36.193969,29.593579&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=2QIHDI5fbZZe5nHLjEOvehhMIaE="");"
Nabu Hotel,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.02523,28.97991&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=JLiYNVA1VgTInPz5TO8qmw8HVsc="");"
DoubleTree by Hilton Istanbul Topkapi,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.026219,28.920637&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=iPMOBIQlXbqMxWv9Xllb1PwPNSY="");"
Melda Palace,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C36.860204,30.611697&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=qHzdOmKypDeCFZtyiKVcNnfp7t4="");"
Inncity Hotel Nişantaşı,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.049581,28.987909&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=l35TdIFCKLjhkVXQ4tdJDMzsgTE="");"
Kumburgaz Marin Princess Hotel,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.037198,28.437394&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=JhAB7LaMHuzJsXr6P4-vfTa2L8E="");"
Dedeman Istanbul,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.064207,29.010084&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=EYMMpxoEBEQGOHU2qKQt2IyoZ_0="");"
Walton Hotels Galata,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.025769,28.972391&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=H-YqTu0PiaRb489j08So9VcTbkI="");"
Avantgarde Hotel Taksim,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.040021,28.983016&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=VwBqLMlFzyKb_Ah5HWdl0thaZZM="");"
Elite World Istanbul Hotel,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.040531,28.983474&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=ki_hVNOuzQarzO3AK2ufY4NV9-I="");"
The Central Palace Bosphorus,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.144897,29.054077&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=yJmWRB97ld81o1d2n_dDEBPNViU="");"
Richmond Ephesus Resort - All Inclusive,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C37.93299,27.279726&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=86XC1Qmprr_V-kSmLU2IS0gCNz8="");"
Opera Hotel Bosphorus,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.036735,28.990538&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=LjoiUghQhVbosEtxQnVxZZ7gwgA="");"
The Purl Boutique Hotel,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.02387,28.973737&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=y34EloqhCm7aX-g0PUaBgFxFNoY="");"
Hotel Antroyal,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C36.89256,30.69399&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=WYsGfqzvlNb79Eo6bY_4eBkTxaM="");"
ibis Styles Istanbul Bomonti,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.061221,28.979262&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=H6PFKyxiBI60qHr8taU-8ZIpPnQ="");"
HHK Hotel Downtown,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.007113,28.970017&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=tD_NPjqYuGIpASQxquTwTApaBQM="");"
Express Inci Airport Hotel,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.00052,28.80059&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=HcNcRG9Swat5QPawODG4GOWV3uI="");"
Hotel The Pera Hill,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.033998,28.976491&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=AgytrVt3sZF_x7LAWKt_t_4Qod0="");"
Lara Garden Butik Hotel,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C36.858498,30.8131&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=QmtjZplTiLkX70j-3pphpDPgFco="");"
ibis Styles Istanbul Bomonti,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.061221,28.979262&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=H6PFKyxiBI60qHr8taU-8ZIpPnQ="");"
HHK Hotel Downtown,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.007113,28.970017&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=tD_NPjqYuGIpASQxquTwTApaBQM="");"
Express Inci Airport Hotel,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.00052,28.80059&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=HcNcRG9Swat5QPawODG4GOWV3uI="");"
Hotel The Pera Hill,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.033998,28.976491&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=AgytrVt3sZF_x7LAWKt_t_4Qod0="");"
Lara Garden Butik Hotel,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C36.858498,30.8131&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=QmtjZplTiLkX70j-3pphpDPgFco="");"
De Marêe,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.00361,28.9684&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=rs0C4kLGifjUYK6KDs06ZoUrZ8A="");"
Hilton Garden Inn Istanbul Beylikduzu,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.018032,28.637345&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=Pe-2biCF_jh5iP-S9iz79OsmTmM="");"
Yacht Club,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C37.338901,27.26122&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=rJE4QsQMx2PZ-FD8Z3IsLX40rsA="");"
The Elysium Istanbul,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.041535,28.983818&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=ty9tg2QWH0AK5Kw9a9KIxP_N99I="");"
Hilton Garden Inn Istanbul Golden Horn,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.05373,28.94967&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=v5_7beAD5UOvLJeuu1qCiFjs7wI="");"
Republika Ortaköy Aparts,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.055831,29.016467&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=F8iG-wl6GkkDEsp2OTc6VVv8IG8="");"
Meyde Boutique & Suites,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C36.862007,30.634215&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=N8C3oB58ij9oy0T1TnD3hqD2QoA="");"
The Artisan Istanbul MGallery,"background-image: url(""https://maps.googleapis.com/maps/api/staticmap?channel=expedia-HotelInformation&maptype=roadmap&format=jpg&zoom=13&scale=&size=600x120&markers=icon:https://a.travel-assets.com/shopping-pwa/images/his-preview-marker.png%7C41.037024,28.991222&key=AIzaSyCVXTpQib1jqNNPbvqRdo3kIYT4zC6nEK8&signature=4K1mtrCAby4cG5p66_HvFaf6fBg="");"
